NID,x,y,a,b,dm,st
pickup31,-3.07311481017293,-0.7568821146932846,5.149257445475894,5.56368431309012,0.6263610215312391,0.03333333333333333
pickup32,0.4744956506581716,-2.0410070787886747,4.7763213119607615,5.302477513120328,0.506028861685617,0.03333333333333333
pickup33,-0.3572581912308724,-0.23321563127837325,2.8403995417376846,3.3782043180771546,0.5010340884566918,0.03333333333333333
pickup34,3.978369034585816,-0.2031651252841304,1.9804378212640723,2.567915775432806,0.5360133031066372,0.03333333333333333
pickup35,-0.6864640075951296,-2.7785997702999707,4.530050863862102,4.98127102649821,0.5914914355228903,0.03333333333333333
pickup36,-2.160906252661449,-2.578003020099763,3.807669038974509,4.349752010956115,0.5795856311125409,0.03333333333333333
pickup37,1.9808893457764698,3.6049567680692998,4.9695715804574006,5.404943777482666,0.5884419846595135,0.03333333333333333
pickup38,-1.1866601513479214,-4.431934078917639,4.029792931354462,4.6216868984918165,0.5141457113271569,0.03333333333333333
pickup39,1.2540514042856243,-0.324547755471984,1.5012610847182581,2.0335289226872932,0.5212776963790849,0.03333333333333333
pickup40,1.8491509830159947,-0.08497816402186158,0.8537560536912532,1.368474117691409,0.5102211120713515,0.03333333333333333
pickup41,0.4482187297132861,1.6415069408050231,2.8171151588159056,3.263283185730572,0.7292073790417096,0.03333333333333333
pickup42,0.8088775499813662,-0.6439931813124186,0.778966129287168,1.345981516558856,0.6762735517169963,0.03333333333333333
pickup43,0.8954792478908716,1.272578743589492,0.7586674880163073,1.3033999115776478,0.7239414977104706,0.03333333333333333
pickup44,-1.6824858297401208,-0.15659301918305682,4.810048939568323,5.390600705945495,0.5747004236262508,0.03333333333333333
pickup45,-0.3285334405832547,4.6618237099615865,0.912072780015819,1.3464757780332746,0.5414259671409994,0.03333333333333333
pickup46,-0.11303857475198688,-4.80087305519668,0.6398486790645734,1.156452015365332,0.6113718396627703,0.03333333333333333
pickup47,-0.1148796677484176,3.211232538239705,3.9372906503486007,4.337778493947533,0.6564789457415237,0.03333333333333333
pickup48,0.01595280705329397,-1.228832863467555,3.9399265901099447,4.430760114158324,0.551604035394321,0.03333333333333333
pickup49,0.2191912349826203,-0.08032140078752015,4.865083416673072,5.406772589153041,0.6885659985542435,0.03333333333333333
pickup50,-0.6019023122663525,-1.7881567433043217,3.5779091020398215,4.008466295072213,0.5226903515936705,0.03333333333333333
deliver1,-2.8505328549734053,-1.7173170737474277,2.4929389609973005,2.9609027296257624,-0.6425329545527911,0.03333333333333333
deliver2,-2.983413716116432,-2.368169987540406,2.192474370131907,2.69813787123791,-0.5841082532872461,0.03333333333333333
deliver3,1.1163677140900752,2.7131791664418237,0.09914792549975582,0.6131147251056667,-0.6049533790564006,0.03333333333333333
deliver4,1.3743727274573656,3.1765031039494134,3.9345862422301034,4.493328213213318,-0.530734128971253,0.03333333333333333
deliver5,-4.7862295145110405,-2.2281736695696246,0.9063093135537911,1.4500252500484327,-0.5267776439173032,0.03333333333333333
deliver6,-1.7359140222082492,-0.021830869196510116,5.493407932991512,5.91093486964828,-0.5349241136498253,0.03333333333333333
deliver7,0.2269139095530397,-1.1010411473687503,1.9816230837548563,2.395365942627649,-0.5703862269608051,0.03333333333333333
deliver8,-3.9963032075397424,-1.4466083618899526,3.68663658793528,4.268868854810416,-0.6402427024894803,0.03333333333333333
deliver9,0.4394804858346084,1.5492569502739655,4.644137758909553,5.177531307053749,-0.6465149372435184,0.03333333333333333
deliver10,-1.6634111315277373,0.3767052432385803,5.149666911992829,5.6544975571533636,-0.5245118506383373,0.03333333333333333
deliver11,3.023459474448174,2.6497203327221044,0.1961282398580026,0.762770887431792,-0.7174269244171008,0.03333333333333333
deliver12,0.49471151736822583,2.8537542330633103,3.1096482828637093,3.514899667332881,-0.736686851248202,0.03333333333333333
deliver13,2.5661818100626377,2.250133263343461,5.183013263733064,5.5879058696709185,-0.6628007652544846,0.03333333333333333
deliver14,-0.49641472491751804,0.0021267240312426994,3.068854561830365,3.606266390886634,-0.7462568720355787,0.03333333333333333
deliver15,2.0779605388531803,1.8588985148480697,3.8256256850685757,4.3856914328658005,-0.6941727269666325,0.03333333333333333
deliver16,-1.3849028267536998,2.3640075228862796,1.661533511039523,2.175881331856893,-0.696201469328976,0.03333333333333333
deliver17,-1.541219232932832,0.13948967801499723,1.2397573983008532,1.7236325800254038,-0.6392520427591716,0.03333333333333333
deliver18,-5.554936985863348,0.5376745874631746,2.308549926820909,2.8371884908193303,-0.5508904970502678,0.03333333333333333
deliver19,0.4573774073706143,1.0131689954605627,3.5224917558525863,3.945732747419885,-0.5432402600170898,0.03333333333333333
deliver20,3.05274854314319,-0.9923321676525165,3.3320399080296594,3.842187628755058,-0.7225476910925339,0.03333333333333333
deliver21,2.1946819846925063,3.11299566237624,4.333908893398711,4.868253964621379,-0.5655747963209217,0.03333333333333333
deliver22,-1.6069135039848743,-2.328087082857648,4.195653777552179,4.681984796408782,-0.6291173286653092,0.03333333333333333
deliver23,-5.316733006395191,2.300311286323221,2.5771651382128495,3.1369120317611254,-0.6326673442811594,0.03333333333333333
deliver24,-1.770519090888928,0.0792466470736069,5.030768038489675,5.519414546279711,-0.6792696549741298,0.03333333333333333
deliver25,-0.539944813821957,2.7187755419813815,4.427780669647439,4.843200743135413,-0.7265848639551575,0.03333333333333333
deliver26,-0.5628404770478455,1.054610199941357,5.067412006285038,5.592803515976757,-0.7293553333459666,0.03333333333333333
deliver27,3.547751498667308,5.7498614669693655,3.459976936434768,3.904949121091416,-0.6127108479170755,0.03333333333333333
deliver28,1.233637410978388,0.6180860731739499,2.6074559481125537,3.1547905714822155,-0.6273108122211144,0.03333333333333333
deliver29,4.794642115235634,0.4916971798821501,1.661385678657175,2.1444124891957133,-0.7461232696806456,0.03333333333333333
deliver30,0.7573061512438142,3.211923446652027,0.39018615677865953,0.8367900715869303,-0.6094974207589527,0.03333333333333333
deliver31,-2.749451315937763,-0.9292261577335634,5.149257445475894,5.56368431309012,-0.6263610215312391,0.03333333333333333
deliver32,0.509485063764666,-3.4255599176907134,4.7763213119607615,5.302477513120328,-0.506028861685617,0.03333333333333333
deliver33,1.7218378654762971,-2.819931566737849,2.8403995417376846,3.3782043180771546,-0.5010340884566918,0.03333333333333333
deliver34,2.8276366521733447,0.025780054942725283,1.9804378212640723,2.567915775432806,-0.5360133031066372,0.03333333333333333
deliver35,-4.567547720964917,-1.4535550953602043,4.530050863862102,4.98127102649821,-0.5914914355228903,0.03333333333333333
deliver36,-1.8037155028398322,-1.6703689212984316,3.807669038974509,4.349752010956115,-0.5795856311125409,0.03333333333333333
deliver37,1.9841643330125855,3.6036226807522023,4.9695715804574006,5.404943777482666,-0.5884419846595135,0.03333333333333333
deliver38,0.7960313062726867,-3.430118368466653,4.029792931354462,4.6216868984918165,-0.5141457113271569,0.03333333333333333
deliver39,1.2947643809421445,-0.34023295657021685,1.5012610847182581,2.0335289226872932,-0.5212776963790849,0.03333333333333333
deliver40,2.5031222145439678,0.12926060246300553,0.8537560536912532,1.368474117691409,-0.5102211120713515,0.03333333333333333
deliver41,-3.842934413106742,4.1950797586664725,2.8171151588159056,3.263283185730572,-0.7292073790417096,0.03333333333333333
deliver42,0.43979134672857967,-1.1117506894066143,0.778966129287168,1.345981516558856,-0.6762735517169963,0.03333333333333333
deliver43,-2.5980621126450654,2.9352935144126415,0.7586674880163073,1.3033999115776478,-0.7239414977104706,0.03333333333333333
deliver44,-0.19940276725018835,1.1926146911475155,4.810048939568323,5.390600705945495,-0.5747004236262508,0.03333333333333333
deliver45,-2.140149744627112,1.3348695990103217,0.912072780015819,1.3464757780332746,-0.5414259671409994,0.03333333333333333
deliver46,3.221190408019414,-2.697127398319312,0.6398486790645734,1.156452015365332,-0.6113718396627703,0.03333333333333333
deliver47,-2.827964155521545,5.4940911806186605,3.9372906503486007,4.337778493947533,-0.6564789457415237,0.03333333333333333
deliver48,3.1833737186821303,0.9128819782781323,3.9399265901099447,4.430760114158324,-0.551604035394321,0.03333333333333333
deliver49,0.24792260701273294,-0.14038399302661603,4.865083416673072,5.406772589153041,-0.6885659985542435,0.03333333333333333
deliver50,1.5716701755037292,-3.1409863147429444,3.5779091020398215,4.008466295072213,-0.5226903515936705,0.03333333333333333
